UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG,SAT_AVG_ALL,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP,ALIAS,C100_4,D100_4,C100_L4,D100_L4,TRANS_4,DTRANS_4,TRANS_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM,
113236,119300,1193,Cypress College,Cypress,CA,0,0,0,6000,9500,97.49764888,0.324195471,0.279809221,0.413580247,0.604166667,0.653465347,0.279132791,0.457943925,0.2784,0.278592375,0.522292994,0.328629032,0.317784257,0.304347826,0.343529412,0.337230969,0,0.401888679,0,0,0,0,0.1001,809,0,0,0.157,809,2,0.4412,0.5588,482,0,
113333,448000,4480,De Anza College,Cupertino,CA,0,0,0,5501,-1,-1,0.385805278,0.37948718,0.434042553,0.30952381,-1,-1,0.42173913,0.359937402,0.364475202,0.465517241,0.400735294,0.371171171,0.361165049,0.407534247,0.59672868,0,0.652065226,0,0,0,0,0.4493,2355,0,0,0.0849,2355,2,0.5165,0.4835,664,0,
113397,3467300,34673,Marinello Schools of Beauty-Hemet,Hemet,CA,0,0,0,7000,9940,102.0133295,0.237214363,0.20979021,0.310126582,0.413043478,0.279569893,0.171745152,0.28440367,0.211148649,0.221570926,0.439393939,0.23853211,0.212765957,0.233449477,0.243478261,0.568116092,0,0.560540013,0,0,0,0,0.3762,816,0,0,0,816,3,0.0359,0.9641,1296,0,
113449,3964400,39644,International School of Beauty Inc,Palm Desert,CA,0,0,0,6470,7010,71.94300196,0.353697749,0.291497976,-1,-1,0.425149701,0.270833333,0.458715596,0.297029703,-1,-1,0.388888889,0.246753247,0.347593583,0.362903226,0.696194937,0,0.681671471,0,International School of Beauty,0,0,0.3738,107,0,0,0,107,3,0.3773,0.6227,211,0,
113537,3025600,30256,Dell'Arte International School of Physical Theatre,Blue Lake,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5833,0.4167,62,0,
113573,118200,1182,College of the Desert,Palm Desert,CA,0,0,0,4957,5500,56.44600725,0.356481482,0.301282051,-1,-1,-1,-1,0.380952381,0.340909091,-1,-1,0.395833333,0.325,0.346938776,0.36440678,0.223578475,0,0.310659201,0,Desert Community College District,0,0,0.0499,742,0,0,0.1294,742,2,0.4695,0.5305,151,0,
113582,2298000,22980,Design Institute of San Diego,San Diego,CA,0,0,0,25080,39020.5,400.4638956,0.684466019,0.616161616,0.754098361,0.739130435,0.796460177,0.548387097,0.666666667,0.7,0.62992126,0.772151899,-1,-1,0.702702703,0.674242424,0,0.52830566,0,0.492069841,0,0.3333,12,0,0,0,12,0,0,1,0.0877,0.9123,115,0,
113634,119100,1191,Diablo Valley College,Pleasant Hill,CA,0,0,0,3933.5,-1,-1,0.457399103,0.438271605,0.5,-1,-1,-1,0.5,0.437908497,0.415204678,0.596153846,0.467213115,0.445544555,0.454545455,0.459259259,0.394319818,0,0.467043846,0,"Diablo Valley, DVC",0,0,0.1742,1171,0,0,0.1178,1171,2,0.4897,0.5103,128,0,
113698,119600,1196,Dominican University of California,San Rafael,CA,0.8092,1047,1047,25000,27000,277.098581,0.650297619,0.535564854,0.649122807,0.755725191,0.738028169,0.552050473,0.734090909,0.49137931,0.57253886,0.755244755,0.653696498,0.639240506,0.603773585,0.67173913,0,0.576240957,0,0.577586735,DUofC,0.5468,267,0,0,0,267,0,0,1,0.2604,0.7396,622,0,
113704,129600,1296,Dominican School of Philosophy & Theology,Berkeley,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,The Dominican School|DSPT|St. Albert's College|College of St. Albert the Great,0,0,0,0,0,0,0,0,1,0,0,29,0,
113856,2226000,22260,East Los Angeles College,Monterey Park,CA,0,0,0,5856,8000,82.10328327,0.354748603,0.339869281,-1,-1,0.574468085,0.321543408,0.443298969,0.321839081,0.341614907,0.472222222,0.370892019,0.331034483,0.348837209,0.363636364,0.287142169,0,0.337695589,0,0,0,0,0.121,1422,0,0,0.0605,1422,2,0.5204,0.4796,215,0,
113908,2086400,20864,Marinello Schools of Beauty-Santa Clara,Santa Clara,CA,0,0,0,6647,9835.5,100.9408553,0.309620049,0.25,0.398648649,0.556701031,0.401062417,0.167355372,0.391304348,0.261261261,0.268867925,0.553672316,0.312552654,0.24,0.312335958,0.305263158,0.561277419,0,0.566991209,0,0,0,0,0.3942,208,0,0,0,208,3,0.1517,0.8483,635,0,
113980,119700,1197,El Camino Community College District,Torrance,CA,0,0,0,3873,4514,46.32677758,0.208933718,0.183566434,-1,-1,0.452830189,0.188767551,0.284090909,0.183397683,0.194577353,0.343283582,0.186403509,0.25210084,0.218844985,0.2,0.298230814,0,0.383068798,0,ECC,0,0,0.1051,1618,0,0,0.0977,1618,2,0.4832,0.5168,423,0,
114044,2091200,20912,Elegance International,Hollywood,CA,0,0,0,6333,6333,64.99501162,0.427745665,0.417391304,-1,-1,0.444444444,-1,0.505050505,0.324324324,0.42962963,0.421052632,-1,-1,0.361445783,0.488888889,0.904363478,0,0.850857895,0,0,0,0,0.791,67,0,0,0,67,3,0.1016,0.8984,96,0,
114071,1265000,12650,Marinello Schools of Beauty-Burbank,Burbank,CA,0,0,0,9143,10215.5,104.8407613,0.394052045,0.39274448,0.357142857,0.510638298,0.45140033,0.22,0.387351779,0.397111913,0.380952381,0.527777778,0.401048493,0.272727273,0.397148676,0.389240506,0.640174074,0,0.68015587,0,0,0,0,0.4421,190,0,0,0,190,3,0.0352,0.9648,422,0,
114080,2221300,22213,Marinello Schools of Beauty-Moreno Valley,Moreno Valley,CA,0,0,0,8026,10014.5,102.7779163,0.237442922,0.211180124,0.28030303,0.404761905,0.275488069,0.147959184,0.260536399,0.222222222,0.225490196,0.4,-1,-1,0.253101737,0.212598425,0.59377476,0,0.705093779,0,0,0,0,0.3005,193,0,0,0,193,3,0.0659,0.9341,347,0,
114114,2609000,26090,Emperor's College of Traditional Oriental Medicine,Santa Monica,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,
114123,903200,9032,Empire College,Santa Rosa,CA,0,0,0,13000,16500,169.3380217,0.323899371,0.278651685,0.386363636,0.525423729,0.418604651,0.176706827,0.42631579,0.280269058,0.273244782,0.568807339,0.301204819,0.405797101,0.334375,0.313291139,0.884496732,0,0.926360633,0,0,0,0,0.21,662,0,0,0.0076,662,2,0.1971,0.8029,340,0,
114266,1245200,12452,Evergreen Valley College,San Jose,CA,0,0,0,6000,9500,97.49764888,0.464285714,0.412213741,-1,-1,-1,-1,0.618181818,0.389380531,-1,-1,0.401869159,0.573770492,0.464285714,0.464285714,0.265978289,0,0.388245948,0,0,0,0,0.0745,483,0,0,0.1387,483,2,0.4668,0.5332,112,0,
114354,1111200,11112,Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,CA,0.5178,0,0,12000,12000,123.1549249,0.599273058,0.535452323,0.586887836,0.679333333,0.701598579,0.417769376,0.59829303,0.603156708,0.504328018,0.693701858,0.616159009,0.475378788,0.562620424,0.619332162,0,0.620894196,0,0.931625641,FIDM LA,0.5385,104,0,0,0,1107,0,0,1,0.1038,0.8962,2357,0,
114390,1111202,11112,Fashion Institute of Design & Merchandising-San Francisco,San Francisco,CA,0.5388,0,0,12000,12000,123.1549249,0.599273058,0.535452323,0.586887836,0.679333333,0.701598579,0.417769376,0.59829303,0.603156708,0.504328018,0.693701858,0.616159009,0.475378788,0.562620424,0.619332162,0,0.576578378,0,-1,FIDM-SF,0.5,2,0,0,0,51,0,0,1,0.0778,0.9222,2357,0,
114415,1111203,11112,Fashion Institute of Design & Merchandising-Orange County,Irvine,CA,0.6604,0,0,12000,12000,123.1549249,0.599273058,0.535452323,0.586887836,0.679333333,0.701598579,0.417769376,0.59829303,0.603156708,0.504328018,0.693701858,0.616159009,0.475378788,0.562620424,0.619332162,0.594918987,0,0,0,FIDM-OC,0,0,0,0,0,0,0,37,2,0.0641,0.9359,2357,0,
114433,859700,8597,Feather River Community College District,Quincy,CA,0,0,0,6964,9492.5,97.42067705,0.202898551,0.150724638,0.2375,0.465517241,0.327586207,0.185882353,0.251879699,0.142857143,0.165024631,0.402597403,0.262135922,0.158844765,0.208,0.197424893,0.289583125,0,0.345283857,0,Feather River College,0,0,0.1728,243,0,0,0.2181,243,2,0.569,0.431,301,0,
114460,725300,7253,Federico Beauty Institute,Sacramento,CA,0,0,0,6333,8398,86.18792161,0.455040872,0.423076923,0.418367347,0.62295082,0.489361702,0.341176471,0.536912752,0.399082569,0.413043478,0.582417582,-1,-1,0.505434783,0.404371585,0.798780488,0,0.808217808,0,0,0,0,0.0641,78,0,0,0,78,3,0.1343,0.8657,177,0,
114549,2096100,20961,Fielding Graduate University,Santa Barbara,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Fielding|Fielding Institute|Fielding Graduate Institute,0,0,0,0,0,0,0,0,1,0,0,312,0,
114585,3131300,31313,Five Branches University,Santa Cruz,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,0,
114637,720900,7209,Redondo Beach Beauty College,Redondo Beach,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,2,0,0,0,2,3,0.1081,0.8919,0,0,
114716,119900,1199,Foothill College,Los Altos Hills,CA,0,0,0,6500,14000,143.6807457,0.477409639,0.414117647,0.552941177,0.68115942,0.806451613,0.443521595,0.467532468,0.480392157,0.361556064,0.700440529,0.520833333,0.417857143,0.449477352,0.49867374,0.587979274,0,0.618781117,0,0,0,0,0.4617,966,0,0,0.1325,966,2,0.5154,0.4846,400,0,
114734,1179200,11792,Franciscan School of Theology,Oceanside,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FST,0,0,0,0,0,0,0,0,1,0,0,29,0,
114761,2230900,22309,Fredrick and Charles Beauty College,Eureka,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7273,0,0.663361386,0,0,0,0,0.3429,35,0,0,0,35,3,0.0137,0.9863,0,0,
114789,130700,1307,Fresno City College,Fresno,CA,0,0,0,3000,4500,46.18309684,0.276785714,0.230930721,0.422297297,0.611940299,0.578231293,0.217623498,0.313546423,0.255506608,0.248318043,0.573248408,0.298105683,0.249683143,0.276231263,0.277389277,0.164114523,0,0.233202521,0,0,0,0,0.0578,1471,0,0,0.07,1471,2,0.4812,0.5188,953,0,
114813,125300,1253,Fresno Pacific University,Fresno,CA,0.6662,1010,1010,16500,19972.5,204.9759781,0.497452229,0.412556054,0.475138122,0.689944134,0.601489758,0.443368829,0.607843137,0.436075322,0.428959276,0.660215054,0.502274795,0.486199575,0.462915601,0.531725888,0,0.580644282,0,0.559917359,0,0.4898,147,0,0,0.1905,147,0,0,1,0.3121,0.6879,1322,0,
114840,120000,1200,Fuller Theological Seminary in California,Pasadena,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517,0,
114859,120100,1201,Fullerton College,Fullerton,CA,0,0,0,4750,-1,-1,0.35209713,0.306320908,0.411458333,0.525773196,-1,-1,0.394799054,0.314699793,0.29505814,0.532110092,0.366359447,0.338983051,0.361884368,0.341685649,0.233923105,0,0.340462975,0,0,0,0,0.0601,765,0,0,0.149,765,2,0.4863,0.5137,486,0,
114938,120200,1202,Gavilan College,Gilroy,CA,0,0,0,5825,9500,97.49764888,0.250737463,0.223826715,-1,-1,0.481481482,0.207017544,0.321428571,0.22745098,-1,-1,0.267605634,0.222222222,0.211340206,0.303448276,0.253530047,0,0.308240832,0,0,0,0,0.0704,412,0,0,0.0874,412,2,0.4857,0.5143,211,0,
114947,2231900,22319,Gemological Institute of America-Carlsbad,Carlsbad,CA,0,0,0,8233,-1,-1,0.842519685,0.837837838,-1,-1,-1,-1,-1,-1,0.807692308,0.866666667,-1,-1,-1,-1,0.894916193,0,0.927322093,0,0,0,0,0.8729,181,0,0,0,181,3,0.4465,0.5535,68,0,
115001,120300,1203,Glendale Community College,Glendale,CA,0,0,0,5250,-1,-1,0.532432432,0.53525641,-1,-1,-1,-1,0.488636364,0.546099291,0.516025641,0.620689655,0.593457944,0.448717949,0.531100479,0.534161491,0.188941815,0,0.300273372,0,GCC | Glendale College,0,0,0.0247,970,0,0,0.1268,970,2,0.4476,0.5524,240,0,
115010,2338500,23385,Glendale Career College,Glendale,CA,1,0,0,9500,9500,97.49764888,0.403278689,0.336470588,0.528571429,0.644444444,0.395209581,0.406320542,0.444444444,0.386046512,0.369318182,0.62195122,0.406852248,0.391608392,0.389830509,0.421875,0.789799151,0,0.833312724,0,0,0,0,0.6071,196,0,0,0,196,2,0.237,0.763,366,0,
115083,120500,1205,Golden Gate University-San Francisco,San Francisco,CA,0,0,0,20078,25818.5,264.9729524,0.556701031,0.484848485,0.569105691,0.637681159,0.766233766,0.481308411,-1,-1,0.492063492,0.606060606,0.569767442,0.537815126,0.583333333,0.538011696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4751,0.5249,908,0,
115126,120600,1206,Golden West College,Huntington Beach,CA,0,0,0,4967.5,5500,56.44600725,0.50812065,0.474006116,0.61038961,-1,0.728571429,0.465373961,0.533333333,0.494661922,0.47277937,0.658536585,0.527272727,0.488151659,0.509259259,0.506976744,0.323948376,0,0.390138525,0,0,0,0,0.1085,1143,0,0,0.1417,1143,2,0.4721,0.5279,236,0,
115214,120700,1207,Graduate Theological Union,Berkeley,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GTU,0,0,0,0,0,0,0,0,1,0,0,78,0,
115296,120800,1208,Grossmont College,El Cajon,CA,0,0,0,3500,4500,46.18309684,0.432471264,0.369519833,0.549295775,0.613333333,0.691588785,0.385398981,0.468401487,0.409836066,0.371373308,0.608938548,0.441805226,0.418181818,0.407523511,0.453580902,0.222204479,0,0.316334639,0,0,0,0,0.0374,1257,0,0,0.1639,1257,2,0.444,0.556,378,0,
115357,2211000,22110,Salon Success Academy-Riverside,Riverside,CA,0,0,0,11826,13361,137.122746,0.391304348,0.294117647,-1,-1,-1,-1,0.447368421,0.322580645,-1,-1,-1,-1,-1,-1,0.736847368,0,0.719326316,0,0,0,0,0.1429,14,0,0,0,14,3,0,1,36,0,
115393,120900,1209,Hartnell College,Salinas,CA,0,0,0,4500,-1,-1,0.212765957,0.217948718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.241343454,0,0.32380711,0,0,0,0,0.0737,760,0,0,0.1026,760,2,0.5162,0.4838,44,0,
115409,117100,1171,Harvey Mudd College,Claremont,CA,0.1425,1500,1500,25462.5,26000,266.8356706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.904545729,0,0.86666,"Mudd, HMC",0.8465,202,0,0,0.0297,202,0,0,1,0.5349,0.4651,124,0,
115454,723411,7234,Heald College-Rancho Cordova,Rancho Cordova,CA,0,0,0,9500,11676,119.8297419,0.262009502,0.203973843,0.365384615,0.483660131,0.432681243,0.231200665,0.323719543,0.228213508,0.218836565,0.466666667,0.266830199,0.253227408,0.242753623,0.284095202,0.328595238,0,0.443010127,0,0,0,0,0.2455,110,0,0,0.0636,110,2,0.2799,0.7201,0,0,
115472,723412,7234,Heald College-Fresno,Fresno,CA,0,0,0,9500,11676,119.8297419,0.262009502,0.203973843,0.365384615,0.483660131,0.432681243,0.231200665,0.323719543,0.228213508,0.218836565,0.466666667,0.266830199,0.253227408,0.242753623,0.284095202,0.339783252,0,0.377297222,0,0,0,0,0.2207,213,0,0,0.0141,213,2,0.2959,0.7041,0,0,
115490,723405,7234,Heald College-San Jose,Milpitas,CA,0,0,0,9500,11676,119.8297419,0.262009502,0.203973843,0.365384615,0.483660131,0.432681243,0.231200665,0.323719543,0.228213508,0.218836565,0.466666667,0.266830199,0.253227408,0.242753623,0.284095202,0.466682051,0,0.4765375,0,0,0,0,0.5158,95,0,0,0.0421,95,2,0.3421,0.6579,0,0,
115515,723400,7234,Heald College-San Francisco,San Francisco,CA,0,0,0,9500,11676,119.8297419,0.262009502,0.203973843,0.365384615,0.483660131,0.432681243,0.231200665,0.323719543,0.228213508,0.218836565,0.466666667,0.266830199,0.253227408,0.242753623,0.284095202,0.357138312,0,0.343432609,0,0,0,0,0.3729,59,0,0,0.0847,59,2,0.3583,0.6417,0,0,
115533,723404,7234,Heald College-Concord,Concord,CA,0,0,0,9500,11676,119.8297419,0.262009502,0.203973843,0.365384615,0.483660131,0.432681243,0.231200665,0.323719543,0.228213508,0.218836565,0.466666667,0.266830199,0.253227408,0.242753623,0.284095202,0.35144058,0,0.409778593,0,0,0,0,0.3176,170,0,0,0.0647,170,2,0.2829,0.7171,0,0,
115658,2285100,22851,Hilltop Beauty School,Daly City,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771425714,0,0.612925806,0,0,0,0,0.125,8,0,0,0,8,3,0.055,0.945,0,0,
115728,118300,1183,Holy Names University,Oakland,CA,0.5706,885,885,20250,27000,277.098581,0.489270386,0.469512195,0.451219512,0.557971015,0.583333333,0.4784689,0.518656716,0.44949495,0.474264706,0.510309278,0.495522388,0.473282443,0.420454546,0.531034483,0,0.430668317,0,0.4545,Holy Names College,0.2752,109,0,0,0.055,109,0,0,1,0.3739,0.6261,381,0,
115746,3126800,31268,Pacifica Graduate Institute,Carpinteria,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,304,0,
115755,114900,1149,Humboldt State University,Arcata,CA,0.7655,986,986,14200,19553,200.6706872,0.557787174,0.512178149,0.591381872,0.616758242,0.677100494,0.468596059,0.577442827,0.516411379,0.523227384,0.646910467,0.567498401,0.545882353,0.528,0.573993471,0,0.420510557,0,0.456467285,0,0.1259,1168,0,0,0.0488,1168,0,0,1,0.4588,0.5412,1773,0,
115773,121200,1212,Humphreys College-Stockton and Modesto Campuses,Stockton,CA,0,0,0,21146,31979.5,328.2027434,0.218045113,0.178268251,0.316129032,0.37037037,0.375,0.176190476,0.269035533,0.201331115,0.188679245,0.403669725,0.227828746,0.173611111,0.227180527,0.203278689,0,0.750021,0,0.752584536,0,0.6129,31,0,0,0.0986,71,0,0,1,0.2853,0.7147,551,0,
115861,121400,1214,Imperial Valley College,Imperial,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206722153,0,0.289070737,0,IVC,0,0,0.0536,783,0,0,0.0613,783,2,0.4429,0.5571,0,0,
115931,2128300,21283,Institute for Business and Technology,Santa Clara,CA,0,0,0,7600,8023,82.33933021,0.286210318,0.227912932,0.443804035,0.626168224,0.342064715,0.185236769,0.373033708,0.261616805,0.252759382,0.583333333,0.25266612,0.337515684,0.26910017,0.31026253,0.610484258,0,0.684726471,0,0,0,0,0.5336,431,0,0,0.0116,431,3,0.6429,0.3571,980,0,
116226,2520300,25203,Interior Designers Institute,Newport Beach,CA,0,0,0,23500,31538,323.6716685,0.610294118,0.511111111,0.6,0.68852459,0.689189189,0.516129032,0.625,0.604166667,0.529411765,0.658823529,-1,-1,0.571428571,0.627659575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.069,0.931,70,0,
116350,2255400,22554,Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,CA,0,0,0,10556,13926,142.9212903,0.381526104,0.325301205,0.488888889,0.5,0.421875,0.245614035,0.444444444,0.333333333,0.325966851,0.529411765,-1,-1,0.315217391,0.420382166,0.648416438,0,0.670066497,0,International School of Cosmetology dba TONI&GUY Hairdressing Academy,0,0,0.303,99,0,0,0,99,3,0.1067,0.8933,181,0,
116439,2539500,25395,Irvine Valley College,Irvine,CA,0,0,0,6000,6500,66.70891765,0.406976744,0.379746835,0.46875,0.416666667,-1,-1,0.416666667,0.401234568,0.355555556,0.525641026,0.357142857,0.466101695,0.393939394,0.41509434,0.385058637,0,0.445464623,0,0,0,0,0.1709,1106,0,0,0.1555,1106,2,0.5013,0.4987,156,0,
116466,732981,7329,ITT Technical Institute-National City,National City,CA,0.9448,0,0,13566,25827.5,265.0653186,0.229966555,0.183203649,0.309208797,0.460186711,0.343810135,0.174465545,0.27944772,0.212056535,0.194133945,0.373434063,0.196742929,0.243527639,0.216959777,0.245785684,0,0.290322258,0,0.186074419,0,0,1,0,0,0,151,0,0,1,0.7868,0.2132,69945,0,
116475,732985,7329,ITT Technical Institute-San Dimas,San Dimas,CA,0.9382,0,0,13566,25827.5,265.0653186,0.229966555,0.183203649,0.309208797,0.460186711,0.343810135,0.174465545,0.27944772,0.212056535,0.194133945,0.373434063,0.196742929,0.243527639,0.216959777,0.245785684,0,0.395475909,0,0.190991011,0,0.3333,6,0,0,0,109,0,0,1,0.7677,0.2323,69945,0,
116484,732909,7329,ITT Technical Institute-Orange,Orange,CA,0.898,0,0,13566,25827.5,265.0653186,0.229966555,0.183203649,0.309208797,0.460186711,0.343810135,0.174465545,0.27944772,0.212056535,0.194133945,0.373434063,0.196742929,0.243527639,0.216959777,0.245785684,0,0.459812946,0,0.19998,0,0,0,0,0,0,123,0,0,1,0.8008,0.1992,69945,0,
116563,1202600,12026,Bellus Academy-El Cajon,El Cajon,CA,0,0,0,7917,7917,81.2514617,0.282758621,0.254545455,-1,-1,-1,-1,0.389830509,0.209302326,0.247933884,-1,-1,-1,0.268292683,0.301587302,0.721331694,0,0.635847826,0,Bellus Academy,0,0,0.0485,103,0,0,0,103,2,0.0414,0.9586,60,0,
116712,448400,4484,John F. Kennedy University,Pleasant Hill,CA,0,0,0,20832,24856,255.0949011,0.396039604,0.336842105,0.402985075,0.525,0.43902439,0.385093168,-1,-1,0.339285714,0.466666667,0.374193548,0.468085106,0.43,0.362745098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3108,0.6892,488,0,
116846,274100,2741,American Jewish University,Los Angeles,CA,0.4146,0,0,13250,-1,-1,0.519230769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.744197674,0,0.405946535,AJU,0.2727,11,0,0,0,11,0,0,1,0.4688,0.5313,79,0,
117052,130800,1308,Reedley College,Reedley,CA,0,0,0,3500,4405,45.20812035,0.284936479,0.241050119,0.37755102,0.558823529,0.357894737,0.269736842,0.288256228,0.281481482,0.256513026,0.557692308,0.303030303,0.263779528,0.268987342,0.306382979,0.233290832,0,0.284090659,0,0,0,0,0.0997,1584,0,0,0.0941,1584,2,0.4224,0.5776,343,0,
117104,2270600,22706,Life Pacific College,San Dimas,CA,0.6633,903,903,15245,21500,220.6525738,0.575289575,0.446428571,0.722891566,0.609375,0.709677419,0.5,0.620111732,0.475,0.51552795,0.673469388,0.585365854,0.566176471,0.541666667,0.595092025,0,0.489584375,0,0.328481022,LIFE Bible College,0.1522,46,0,0,0,51,0,0,1,0.4656,0.5344,149,0,
117113,2179947,21799,Argosy University-The Art Institute of California-San Diego,San Diego,CA,0,0,0,10000,24750,254.0070326,0.187458943,0.137917329,0.286277085,0.475424486,0.469287469,0.180438242,0.340291262,0.166019748,0.137871896,0.386922616,0.190437927,0.178837209,0.17185762,0.20554481,0,0.453952886,0,0.460548827,Art Institute of California-San Diego,0.4696,181,0,0,0.0502,279,0,0,1,0.5435,0.4565,18013,0,
117140,121600,1216,University of La Verne,La Verne,CA,0.4656,1014,1014,21012.5,24894,255.4848917,0.486192143,0.389413989,0.524627721,0.59375,0.549773756,0.472992015,0.594124048,0.426150121,0.393361582,0.6,0.476084538,0.509702458,0.46504065,0.505592841,0,0.589552298,0,0.61565,La Verne,0.4074,297,0,0,0,297,0,0,1,0.4267,0.5733,2350,0,
117168,2330500,23305,Laguna College of Art and Design,Laguna Beach,CA,0.5847,0,0,15463,27000,277.098581,0.635802469,0.448275862,0.658536585,0.793650794,0.756410256,0.523809524,0.715447155,0.384615385,0.534090909,0.756756757,0.621052632,0.656716418,0.551020408,0.672566372,0,0.511368182,0,0.59455045,LCAD,0.2586,58,0,0,0,58,0,0,1,0.3978,0.6022,96,0,
117195,1290700,12907,Lake Tahoe Community College,South Lake Tahoe,CA,0,0,0,-1,-1,-1,0.448979592,0.435897436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.320676207,0,0.355475391,0,LTCC,0,0,0.1847,157,0,0,0.1401,157,2,0.495,0.505,84,0,
117238,1301000,13010,Lancaster Beauty School,Lancaster,CA,0,0,0,6940.5,7232.5,74.22649953,0.251497006,0.227272727,-1,-1,-1,-1,0.338709677,0.2,-1,-1,-1,-1,0.280487805,0.223529412,0.65937033,0,0.671867188,0,0,0,0,0.3111,45,0,0,0,45,3,0.2581,0.7419,87,0,
117247,126600,1266,Laney College,Oakland,CA,0,0,0,7500,8600,88.26102951,0.328947368,0.26984127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.441176471,0.238095238,0.221682234,0,0.254541455,0,0,0,0,0.0867,300,0,0,0.0867,300,2,0.4547,0.5453,53,0,
117274,121700,1217,Lassen Community College,Susanville,CA,0,0,0,5500,-1,-1,0.25751073,0.190184049,0.3,0.566666667,-1,-1,0.372340426,0.179856115,0.205128205,0.52631579,0.298245614,0.218487395,0.241666667,0.274336283,0.159649699,0,0.212663793,0,0,0,0,0.0784,153,0,0,0.2353,153,2,0.7577,0.2423,133,0,
117520,2228500,22285,Life Chiropractic College West,Hayward,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,
117557,697500,6975,Lincoln University,Oakland,CA,0,0,0,0,0,0,0.519230769,0.451612903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.714314286,0,0.828571429,0,0.3333,6,0,0,0.2222,9,0,0,1,0.3866,0.6134,84,0,
117575,3332300,33323,Southern California Seminary,El Cajon,CA,0,0,0,-1,-1,-1,0.47826087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,1,0.7097,0.2903,53,0,
